	NODE_ID	PARENT_ID	FK_ID	PART	HIERARCHY_ID	parent_part_id
371	14053126	14053084	LP14288-2	Urea	3	LP31398-8
372	14050261	14048860	LP14289-0	Venezuelan equine encephalitis virus	3	LP14855-8
373	14050732	14050725	LP14290-8	Vesicular stomatitis Indiana virus	3	LP19957-7
374	14050736	14050725	LP14291-6	Vesicular stomatitis New Jersey virus	3	LP19957-7
375	14060638	14060547	LP14294-0	(Cynodon dactylon+Lolium perenne+Phleum pratense+Poa pratensis+Sorghum halepense+Paspalum notatum)	3	LP30710-5
376	14054154	14054153	LP14295-7	Azinphos-methyl	3	LP31648-6
377	14053214	14053213	LP14296-5	Beta-N-acetylhexosaminidase.A	3	LP14022-5
378	14046585	14046578	LP14297-3	Bordetella pertussis.filamentous hemagglutinin	3	LP14371-6
379	14046837	14046828	LP14298-1	Chlamydia trachomatis	3	LP14250-2
380	14052218	14052114	LP14299-9	Cholinesterase	3	LP31392-1
381	14056450	14056448	LP14300-5	C3 nephritic factor	3	LP16359-9
382	14054082	14054069	LP14301-3	Dioxin	3	LP31432-5
383	14048525	14048524	LP14302-1	Echinococcus granulosus	3	LP16690-7
384	14058308	14058307	LP14302-1	Echinococcus granulosus	3	LP16690-7
385	14066283	14066273	LP14303-9	Epidermis	3	LP32938-0
386	14056081	14056080	LP14304-7	Erythrocytes	3	LP35614-4
387	14061325	14061261	LP14304-7	Erythrocytes	3	LP32805-1
388	14062019	14062016	LP14304-7	Erythrocytes	3	LP14739-4
389	14064441	14064430	LP14304-7	Erythrocytes	3	LP14738-6
390	14049251	14049228	LP14305-4	Hantavirus sin nombre	3	LP16669-1
391	14049268	14049260	LP14306-2	Hepatitis B virus	3	LP21025-9
392	14051306	14051279	LP14306-2	Hepatitis B virus	3	LP64213-9
393	14049457	14049442	LP14307-0	HIV 1	3	LP17126-1
394	14065790	26947266	LP14309-6	Immune complex	3	LP7844-6
395	14052909	14052902	LP14310-4	Interleukin 2 receptor	3	LP18982-6
396	14056328	14056315	LP14311-2	Mesothelial cells	3	LP18500-6
397	14056160	14056107	LP14312-0	Monocytes+Macrophages	3	LP14419-3
398	14056161	14056160	LP14313-8	Monocytes	3	LP14312-0
399	14056166	14056161	LP14314-6	Macrophages	3	LP14313-8
400	14065957	26947266	LP14315-3	Myelin associated glycoprotein-sulfated glucuronic paragloboside	3	LP7844-6
401	14047567	14047565	LP14316-1	Neisseria gonorrhoeae	3	LP28650-7
402	14065628	14065618	LP14317-9	Ribonucleoprotein extractable nuclear	3	LP18639-2
403	14056514	14056507	LP14318-7	Osmotic fragility	3	LP31616-3
404	14051094	14050887	LP14319-5	Penicillin	3	LP31426-7
405	14054499	14054411	LP14319-5	Penicillin	3	LP31426-7
406	14055743	14055700	LP14319-5	Penicillin	3	LP31426-7
407	14047822	14047816	LP14320-3	Salmonella typhi O	3	LP20802-2
408	14060542	14059744	LP14321-1	Squash zucchini	3	LP31635-3
409	14047876	14047864	LP14322-9	Staphylococcus aureus enterotoxin B	3	LP16662-6
410	14058476	14058473	LP14322-9	Staphylococcus aureus enterotoxin B	3	LP16662-6
411	14047892	14047864	LP14323-7	Staphylococcus aureus toxic shock syndrome toxin 1	3	LP16662-6
412	14054142	14054134	LP14324-5	Trans nonachlor	3	LP18004-9
413	14057892	14057891	LP14325-2	(Cat dander+Cow dander+Dog dander+Horse dander)	3	LP30712-1
414	14046439	14046396	LP14327-8	Antibody coated bacteria	3	LP98185-9
415	14056121	14056108	LP14328-6	Basophils	3	LP18643-4
416	14051643	14051639	LP14329-4	Choriogonadotropin.beta subunit	3	LP14651-1
417	14057310	14057309	LP14330-2	Cockatiel droppings	3	LP31643-7
418	34142293	14053578	LP14331-0	Alpha-1-Fetoprotein	3	LP36654-9
419	22964854	22964845	LP14331-0	Alpha-1-Fetoprotein	3	LP268298-9
420	14060486	14059744	LP14332-8	Trapa natans	3	LP31635-3
421	14052516	14052477	LP14333-6	Alloisoleucine	3	LP18033-8
422	14053195	14053194	LP14334-4	Alpha fucosidase	3	LP31406-9
423	14053504	14053503	LP14335-1	Heptacarboxylporphyrin I	3	LP14489-6
424	14053506	14053503	LP14336-9	Heptacarboxylporphyrin III	3	LP14489-6
425	14053510	14053508	LP14337-7	Hexacarboxylporphyrin I	3	LP17895-1
426	14053511	14053508	LP14338-5	Hexacarboxylporphyrin III	3	LP17895-1
427	14053514	14053493	LP14339-3	Isoheptacarboxylporphyrin	3	LP14913-5
428	14053515	14053493	LP14340-1	Isohexacarboxylporphyrin	3	LP14913-5
429	14053516	14053493	LP14341-9	Isopentacarboxylporphyrin	3	LP14913-5
430	14051047	14050887	LP14342-7	Kanamycin	3	LP31426-7
431	14054477	14054411	LP14342-7	Kanamycin	3	LP31426-7
432	14055732	14055700	LP14342-7	Kanamycin	3	LP31426-7
433	14053352	14053335	LP14343-5	Magnesium	3	LP31413-5
434	14054230	14054191	LP14344-3	Mercury	3	LP31434-1
435	14053498	14053493	LP14345-0	Deuteroporphyrin	3	LP14913-5
436	14055038	14055036	LP14346-8	Famotidine	3	LP31468-9
437	14054161	14054160	LP14347-6	Malaoxon	3	LP16826-7
438	14055411	14055272	LP14348-4	Ethanol	3	LP31449-9
439	14055416	14055272	LP14349-2	Methanol	3	LP31449-9
440	14053911	14053910	LP14350-0	Carbon disulfide	3	LP17951-2
441	14055115	14055108	LP14351-8	Mycophenolate	3	LP31454-9
442	14055116	14055115	LP14352-6	Mycophenolate glucuronide	3	LP14351-8
443	14051218	14051214	LP14353-4	Amantadine	3	LP31423-4
444	14054569	14054566	LP14353-4	Amantadine	3	LP31423-4
445	14055775	14055773	LP14353-4	Amantadine	3	LP31423-4
446	14053890	14053821	LP14354-2	Dimethylformamide	3	LP31433-3
447	14053093	14053084	LP14355-9	Creatinine	3	LP31398-8
448	14053756	14053755	LP14355-9	Creatinine	3	LP31398-8
449	14052784	14052783	LP14356-7	Inhibin A	3	LP15665-0
450	14054332	14054330	LP14357-5	Flunitrazepam	3	LP31465-5
451	14055685	14055684	LP14357-5	Flunitrazepam	3	LP31465-5
452	14048191	14048179	LP14358-3	Alternaria sp	3	LP14398-9
453	14058149	14058139	LP14358-3	Alternaria sp	3	LP30727-9
454	14057274	14057273	LP14359-1	Canary droppings	3	LP18705-1
455	14049306	14049297	LP14360-9	Hepatitis C virus 100+5-1-1	3	LP14400-3
456	14049342	14049297	LP14363-3	Hepatitis C virus NS5	3	LP14400-3
457	14058127	14058105	LP14364-1	Mattress dust	3	LP30731-1
458	14060512	14059744	LP14365-8	Trisetum paniceum	3	LP31635-3
459	14059805	14059744	LP14366-6	Pepper bell	3	LP31635-3
460	14057365	14057364	LP14367-4	Finch droppings	3	LP18706-9
461	14054217	14054191	LP14368-2	Cobalt	3	LP31434-1
462	14051488	14051485	LP14369-0	Androstanediol	3	LP17877-9
463	14054078	14054069	LP14370-8	Creosol	3	LP31432-5
464	14046578	14046555	LP14371-6	Bordetella pertussis	3	LP17108-9
465	14053496	14053494	LP14372-4	Coproporphyrin 3	3	LP15151-1
466	14053877	14053821	LP14374-0	Cyclohexanone	3	LP31433-3
467	14053922	14053821	LP14375-7	Isopropanol	3	LP31433-3
468	14051172	14051171	LP14376-5	5-Fluorocytosine	3	LP31435-8
469	14054529	14054528	LP14376-5	5-Fluorocytosine	3	LP31435-8
470	14055760	14055759	LP14376-5	5-Fluorocytosine	3	LP31435-8
471	14051459	14051422	LP14377-3	Aldosterone	3	LP31653-6
472	14053670	14053658	LP14377-3	Aldosterone	3	LP31653-6
473	14054092	14054069	LP14378-1	Glutaraldehyde	3	LP31432-5
474	14058606	14058562	LP14378-1	Glutaraldehyde	3	LP30729-5
475	14054010	14053976	LP14379-9	Endrin	3	LP18116-1
476	14055297	14055296	LP14380-7	FLUoxetine+Norfluoxetine	3	LP14381-5
477	14055296	14055275	LP14381-5	FLUoxetine	3	LP18893-5
478	14055955	14055952	LP14381-5	FLUoxetine	3	LP18893-5
479	14055298	14055296	LP14382-3	Norfluoxetine	3	LP14381-5
480	14049177	14048860	LP14383-1	Epstein Barr virus	3	LP14855-8
481	14065685	14065680	LP14384-9	Asialoganglioside GM1	3	LP32939-8
482	14048998	14048860	LP14385-6	Dengue virus	3	LP14855-8
483	14048270	14048269	LP14386-4	Blastomyces dermatitidis	3	LP14085-2
484	14058248	14058139	LP14386-4	Blastomyces dermatitidis	3	LP30727-9
485	14046542	14046523	LP14387-2	Bartonella quintana	3	LP18336-5
486	14046751	14046742	LP14388-0	Brucella abortus	3	LP14160-3
487	14046786	14046778	LP14389-8	Burkholderia pseudomallei	3	LP30496-1
488	14049127	14049111	LP14390-6	Echovirus 7	3	LP18949-5
489	14049202	14049177	LP14391-4	Epstein Barr virus nuclear	3	LP14383-1
490	14049192	14049177	LP14392-2	Epstein Barr virus early	3	LP14383-1
491	14065691	14065680	LP14393-0	Ganglioside GD1a	3	LP32939-8
492	14065695	14065680	LP14394-8	Ganglioside GD1b	3	LP32939-8
493	14046905	14046903	LP14396-3	Chlamydophila pneumoniae	3	LP14165-2
494	14049136	14049111	LP14397-1	Echovirus 14	3	LP18949-5
495	14048179	14046395	LP14398-9	Fungus	3	LP14559-6
496	14047175	14047158	LP14399-7	Haemophilus influenzae B	3	LP16649-3
497	14049297	14049260	LP14400-3	Hepatitis C virus	3	LP21025-9
498	14051345	14051279	LP14400-3	Hepatitis C virus	3	LP64213-9
499	14049395	14049378	LP14401-1	Herpes simplex virus 2	3	LP14822-8
500	14049976	14049838	LP14402-9	Influenza virus A+B	3	LP17147-7
501	14060829	14060805	LP14403-7	B	3	LP17806-8
502	14047585	14047573	LP14404-5	Neisseria meningitidis serogroup B	3	LP16660-0
503	14047924	14047917	LP14405-2	Streptococcus agalactiae	3	LP17202-0
504	26740131	26739926	LP14406-0	Streptococcus pneumoniae 12	3	LP344736-6
505	26740116	26739926	LP14407-8	Streptococcus pneumoniae 14	3	LP344736-6
506	26740037	26739926	LP14408-6	Streptococcus pneumoniae 3	3	LP344736-6
507	26739948	26739926	LP14409-4	Streptococcus pneumoniae 8	3	LP344736-6
508	14047943	14047917	LP14410-2	Streptococcus pneumoniae	3	LP17202-0
509	14048596	14048594	LP14411-0	Toxocara canis	3	LP21123-2
510	14058501	14058139	LP14411-0	Toxocara canis	3	LP30727-9
511	14064491	14064490	LP14412-8	14-3-3 Ag	3	LP36860-2
512	14048826	14048824	LP14413-6	Trichomonas vaginalis	3	LP14850-9
513	14064462	14064461	LP14413-6	Trichomonas vaginalis	3	LP14850-9
514	14049271	14049268	LP14414-4	Hepatitis B virus core	3	LP14306-2
515	14049181	14049177	LP14415-1	Epstein Barr virus capsid	3	LP14383-1
516	14050217	14048860	LP14416-9	Rubella virus	3	LP14855-8
517	48356099	14048860	LP14417-7	Ross river virus	3	LP14855-8
518	14050703	14050269	LP14417-7	Ross river virus	3	LP30610-7
519	14048905	14048860	LP14418-5	Barmah forest virus	3	LP14855-8
520	14050342	14050269	LP14418-5	Barmah forest virus	3	LP30610-7
521	14056107	14056079	LP14419-3	Leukocytes	3	LP15094-3
522	14061946	14061893	LP14419-3	Leukocytes	3	LP32943-0
523	14062020	14062016	LP14419-3	Leukocytes	3	LP14739-4
524	14064455	14064430	LP14419-3	Leukocytes	3	LP14738-6
525	14060689	14060547	LP14420-1	(Alnus incana+Corylus avellana+Ulmus americana+Salix caprea+Populus deltoides)	3	LP30710-5
526	14059442	14059425	LP14422-7	Corylus avellana pollen	3	LP16992-7
527	14060691	14060547	LP14423-5	(Acer negundo+Betula verrucosa+Fagus grandifolia+Quercus alba+Juglans californica)	3	LP30710-5
528	14059252	14059243	LP14424-3	Fagus grandifolia	3	LP31633-8
529	14059644	14059243	LP14425-0	Betula verrucosa	3	LP31633-8
530	14060697	14060547	LP14426-8	(Alnus incana+Betula verrucosa+Corylus avellana+Quercus alba+Salix caprea)	3	LP30710-5
531	14059720	14059243	LP14428-4	Carya tomentosa	3	LP31633-8
532	14059703	14059243	LP14430-0	Fraxinus americana	3	LP31633-8
533	14060179	14059744	LP14431-8	Iva ciliata	3	LP31635-3
534	14059617	14059243	LP14432-6	Morus rubra	3	LP31633-8
535	14060377	14059744	LP14433-4	Rumex acetosella	3	LP31635-3
536	14051207	14051198	LP14435-9	Rifabutin	3	LP31463-0
537	14054563	14054554	LP14435-9	Rifabutin	3	LP31463-0
538	14046613	14046396	LP14436-7	Borrelia sp	3	LP98185-9
539	14048321	14048313	LP14437-5	Coccidioides immitis	3	LP21116-6
540	14058291	14058139	LP14437-5	Coccidioides immitis	3	LP30727-9
541	14052709	14052708	LP14438-3	Cryoglobulin type	3	LP15516-5
542	14048572	14048566	LP14439-1	Taenia solium larva	3	LP14847-5
543	14047028	14047022	LP14440-9	Ehrlichia chaffeensis	3	LP17119-6
544	14061706	14061696	LP14441-7	Cells.CD3+CD4+	3	LP32772-3
545	14061443	14061434	LP14442-5	Cells.CD3	3	LP32944-8
546	14061815	14061696	LP14444-1	Cells.CD14+CD16+CD59+	3	LP32772-3
547	14061481	14061434	LP14445-8	Cells.CD14	3	LP32944-8
548	26657277	14061434	LP14446-6	CD16	3	LP32944-8
549	14061491	14061489	LP14446-6	CD16	3	LP17745-8
550	26657191	14061434	LP14447-4	CD59.deficient	3	LP32944-8
551	14056404	14056362	LP14448-2	Hemoglobin XXX	3	LP31618-9
552	14056074	14056071	LP14449-0	Hemoglobin	3	LP30786-5
553	14064478	14064473	LP14449-0	Hemoglobin	3	LP40317-7
554	14056346	14056344	LP14450-8	Hemoglobin A2+XXX	3	LP14451-6
555	14056344	14056341	LP14451-6	Hemoglobin A2	3	LP14554-7
556	14056819	14056775	LP14452-4	Platelet function	3	LP31621-3
557	14061513	14061434	LP14455-7	Cells.CD23	3	LP32944-8
558	14053383	14053368	LP14457-3	Cancer associated serum	3	LP31412-7
559	14063005	14063004	LP14458-1	F2 gene.c.20210G>A	3	LP14459-9
560	14063004	27695457	LP14459-9	F2 gene	3	LP7824-8
561	14052125	14052114	LP14461-5	Acetyl-CoA:glucosamine acetyltransferase	3	LP31392-1
562	14051539	34142403	LP14463-1	Metanephrine	3	LP36663-0
563	14056100	14056081	LP14464-9	Erythrocytes.nucleated	3	LP14304-7
564	14057485	14057474	LP14465-6	Artemia salina	3	LP13942-5
565	14051257	14051214	LP14466-4	Saquinavir	3	LP31423-4
566	14054579	14054571	LP14466-4	Saquinavir	3	LP31472-1
567	14051538	14051520	LP14467-2	Metanephrines	3	LP15090-1
568	14054792	14054791	LP14468-0	Carboxy tetrahydrocannabinol	3	LP16059-5
569	14060190	14059744	LP14469-8	Mentha piperita	3	LP31635-3
570	14057182	14056931	LP14470-6	Mouse	3	LP31630-4
571	14057422	14057413	LP14471-4	Pigeon serum	3	LP31646-0
572	14058982	14058763	LP14472-2	Ribes sylvestre	3	LP30705-5
573	14060353	14059744	LP14473-0	Crocus sativus	3	LP31635-3
574	14057174	14057146	LP14474-8	Sheep milk	3	LP29290-1
575	14057176	14057146	LP14475-5	Sheep whey	3	LP29290-1
576	14058730	14058729	LP14476-3	Silk waste	3	LP17070-1
577	14057256	14057242	LP14477-1	Swine serum albumin	3	LP17462-0
578	14057986	14057929	LP14478-9	Clostridium tetani toxoid	3	LP30682-6
579	14048094	14048087	LP14479-7	Thermoactinomyces vulgaris	3	LP18293-8
580	14058497	14058139	LP14479-7	Thermoactinomyces vulgaris	3	LP30727-9
581	14052556	14052555	LP14480-5	Valerylglycine	3	LP29636-5
582	14053528	14053493	LP14481-3	Porphobilinogen	3	LP14913-5
583	14051701	14051700	LP14482-1	Carnitine	3	LP15705-4
584	14051703	14051701	LP14483-9	Carnitine esters	3	LP14482-1
585	14066404	26947267	LP14484-7	Collection duration	3	LP7846-1
586	14052638	14052634	LP14485-4	Deoxypyridinoline	3	LP14914-3
587	14051629	14051601	LP14487-0	Thyrotropin	3	LP31660-1
588	14053706	14053699	LP14487-0	Thyrotropin	3	LP31660-1
589	14066266	26947266	LP14487-0	Thyrotropin	3	LP7844-6
590	14051813	14051700	LP14488-8	Fatty acids	3	LP15705-4
591	14053503	14053493	LP14489-6	Heptacarboxylporphyrin	3	LP14913-5
592	14053351	14053335	LP14490-4	Keratan sulfate	3	LP31413-5
593	14053348	14053346	LP14491-2	Chondroitin sulfate	3	LP15624-7
594	14053128	14053084	LP14492-0	Urea nitrogen	3	LP31398-8
595	14051502	14051489	LP14493-8	Androstenedione	3	LP31654-4
596	14053677	14053675	LP14493-8	Androstenedione	3	LP31654-4
597	14046740	14046396	LP14494-6	Brachyspira sp	3	LP98185-9
598	14048650	14048421	LP14495-3	Coccidia	3	LP98186-7
599	14048693	14048421	LP14496-1	Eperythrozoon sp	3	LP98186-7
600	14051544	14051543	LP14497-9	Estradiol	3	LP14661-0
601	14053690	14053689	LP14497-9	Estradiol	3	LP14661-0
602	14049217	14048860	LP14498-7	Filovirus	3	LP14855-8
603	14051605	14051601	LP14499-5	Follitropin	3	LP31660-1
604	14053701	14053699	LP14499-5	Follitropin	3	LP31660-1
605	14064206	14064099	LP14499-5	Follitropin	3	LP57347-4
606	14065670	26947266	LP14499-5	Follitropin	3	LP7844-6
607	14053919	14053918	LP14500-0	Formononetin	3	LP31732-8
608	14047191	14047154	LP14501-8	Haemophilus somnus	3	LP17146-9
609	14047153	14047152	LP14502-6	Haemobartonella felis	3	LP30567-9
610	14054017	14054016	LP14503-4	Hydrocarbons.chlorinated	3	LP18235-9
611	14047459	14047454	LP14504-2	Mycobacterium avium subspecies paratuberculosis	3	LP20798-2
612	14048761	14048421	LP14505-9	Parasite	3	LP98186-7
613	14048065	14047917	LP14506-7	Streptococcus suis	3	LP17202-0
614	14065787	26947266	LP14507-5	IgA.canine	3	LP7844-6
615	14065788	26947266	LP14508-3	IgG.canine	3	LP7844-6
616	14052814	14052807	LP14509-1	IgG.equine	3	LP14672-7
617	14065789	26947266	LP14510-9	IgM.canine	3	LP7844-6
618	14052568	14052555	LP14511-7	2-Methylbutyrylglycine	3	LP29636-5
619	14052554	41056890	LP14512-5	3-Methylcrotonylglycine	3	LP411705-9
620	14052569	14052555	LP14513-3	Butyrylglycine	3	LP29636-5
621	14052561	14052555	LP14514-1	Hexanoylglycine	3	LP29636-5
622	14052563	14052555	LP14515-8	Isobutyrylglycine	3	LP29636-5
623	14052566	14052555	LP14516-6	Isovalerylglycine	3	LP29636-5
624	14052567	14052555	LP14517-4	Phenylpropionylglycine	3	LP29636-5
625	14052632	14052477	LP14518-2	Propionylglycine	3	LP18033-8
626	14052565	14052555	LP14519-0	Suberylglycine	3	LP29636-5
627	14052661	14052477	LP14520-8	Tiglylglycine	3	LP18033-8
628	14061597	14061434	LP14521-6	Cells.CD56	3	LP32944-8
629	14051216	14051214	LP14522-4	Acyclovir	3	LP31423-4
630	14054568	14054566	LP14522-4	Acyclovir	3	LP31423-4
631	14055774	14055773	LP14522-4	Acyclovir	3	LP31423-4
632	14050890	14050887	LP14523-2	Amdinocillin	3	LP31426-7
633	14054412	14054411	LP14523-2	Amdinocillin	3	LP31426-7
634	14055701	14055700	LP14523-2	Amdinocillin	3	LP31426-7
635	66376518	66376515	LP14523-2	Amdinocillin	3	LP31426-7
636	14050940	14050887	LP14524-0	Cefoperazone	3	LP31426-7
637	14054435	14054411	LP14524-0	Cefoperazone	3	LP31426-7
638	14055711	14055700	LP14524-0	Cefoperazone	3	LP31426-7
639	66376584	66376515	LP14524-0	Cefoperazone	3	LP31426-7
640	14060856	14060855	LP14526-5	DBG	3	LP32773-1
641	14061247	14061246	LP14527-3	Indirect antiglobulin test.complement specific reagent	3	LP31849-0
642	14061235	14061234	LP14528-1	Direct antiglobulin test.complement specific reagent	3	LP21200-8
643	14061248	14061246	LP14529-9	Indirect antiglobulin test.IgG specific reagent	3	LP31849-0
644	14061242	14061234	LP14530-7	Direct antiglobulin test.IgG specific reagent	3	LP21200-8
645	14061244	14061234	LP14531-5	Direct antiglobulin test.polyspecific reagent	3	LP21200-8
646	14061249	14061246	LP14532-3	Indirect antiglobulin test.polyspecific reagent	3	LP31849-0
647	14061112	14061095	LP14534-9	E	3	LP17805-0
648	14060911	14060909	LP14535-6	F little y super little a	3	LP18330-8
649	14052417	14052407	LP14536-4	Oxygen	3	LP31400-2
650	27376676	26698366	LP14536-4	Oxygen	3	LP7840-4
651	14060914	14060909	LP14537-2	F little y super little b	3	LP18330-8
652	14050942	14050887	LP14538-0	Ceforanide	3	LP31426-7
653	66376586	66376515	LP14538-0	Ceforanide	3	LP31426-7
654	14056124	14056108	LP14539-8	Eosinophils	3	LP18643-4
655	14064456	14064455	LP14539-8	Eosinophils	3	LP14419-3
656	14056144	14056107	LP14540-6	Lymphocytes	3	LP14419-3
657	14061947	14061946	LP14540-6	Lymphocytes	3	LP14419-3
658	14061096	14061095	LP14541-4	Rh	3	LP17805-0
659	14066386	26947267	LP14542-2	Appearance	3	LP7846-1
660	14053369	14053368	LP14543-0	Cancer Ag 125	3	LP31412-7
661	14051648	14051639	LP14544-8	Gonadotropin peptide	3	LP14651-1
662	14053364	14053363	LP14545-5	Procollagen type I	3	LP31747-6
663	14055135	14055133	LP14546-3	Barbiturates	3	LP18892-7
664	14055912	14055911	LP14546-3	Barbiturates	3	LP18892-7
665	14061428	26947256	LP14547-1	Fetal cell screen	3	LP7776-0
666	14055387	14055354	LP14548-9	Molindone	3	LP18073-4
667	14054897	14054896	LP14549-7	Norpropoxyphene	3	LP15017-4
668	14051139	14051136	LP14550-5	Sulfamethoxazole	3	LP16283-1
669	14054510	14054507	LP14550-5	Sulfamethoxazole	3	LP16283-1
670	14055751	14055749	LP14550-5	Sulfamethoxazole	3	LP16283-1
671	14058087	14057929	LP14550-5	Sulfamethoxazole	3	LP30682-6
672	14055516	14055492	LP14551-3	Temazepam	3	LP15014-1
673	14055311	14055309	LP14552-1	Tranylcypromine	3	LP31494-5
674	14055218	14055210	LP14553-9	Trihexyphenidyl	3	LP31440-8
675	14056341	14056340	LP14554-7	Hemoglobin A	3	LP31617-1
676	14048627	14048615	LP14555-4	Babesia microti	3	LP14081-1
677	14046570	14046555	LP14556-2	Bordetella parapertussis	3	LP17108-9
678	14061327	14061261	LP14557-0	Fresh frozen plasma	3	LP32805-1
679	14049373	14049372	LP14558-8	Herpes simplex virus	3	LP19452-9
680	14046395	27237856	LP14559-6	Microorganism	3	LP7819-8
681	34142419	14047864	LP14560-4	Teichoate	3	LP16662-6
682	14061141	14061095	LP14561-2	G	3	LP17805-0
683	14064654	14064649	LP14562-0	DNA single strand	3	LP18329-0
684	14065601	26947266	LP14563-8	Endomysium	3	LP7844-6
685	14054112	14054110	LP14564-6	Cotinine	3	LP16219-5
686	14054888	14054826	LP14565-3	Opiates	3	LP18149-2
687	14054905	14054713	LP14566-1	Phencyclidine	3	LP31448-1
688	14055852	14055817	LP14566-1	Phencyclidine	3	LP31448-1
689	14056259	14056256	LP14567-9	Bite cells	3	LP19268-9
690	14056261	14056256	LP14568-7	Blister cells	3	LP19268-9
691	14056270	14056256	LP14569-5	Fragments	3	LP19268-9
692	14056271	14056256	LP14570-3	Helmet cells	3	LP19268-9
693	14056272	14056256	LP14571-1	Irregularly contracted cells	3	LP19268-9
694	14056290	14056289	LP14572-9	Macrocytes.oval	3	LP17441-4
695	14056273	14056256	LP14573-7	Pencil cells	3	LP19268-9
696	14056300	14056296	LP14574-5	Polychromasia	3	LP183519-0
697	14056288	14056287	LP14575-2	Erythrocytes.dual population	3	LP19269-7
698	14056285	14056256	LP14576-0	Stomatocytes	3	LP19268-9
699	14056286	14056256	LP14577-8	Target cells	3	LP19268-9
700	14061266	14061265	LP14579-4	Albumin concentration	3	LP6118-6
701	14061274	14061261	LP14580-2	Autologous erythrocytes	3	LP32805-1
702	14061275	14061261	LP14581-0	Autologous whole blood	3	LP32805-1
