# curie_map:
#   linkml: https://w3id.org/linkml/
#   sempav: https://w3id.org/sempav
#   loinc: https://loinc.org/ 
#   CHEBI: http://purl.obolibrary.org/obo/CHEBI_
#   skos: http://www.w3.org/2004/02/skos/core#
# license: https://github.com/mapping-commons/mapping-commons.github.io/blob/main/docs/original_license_applies.md
# mapping_date: '2022-02-23'
# mapping_set_id: http://w3id.org/mapping_commons/disease-mappings/onto-icd10
# mapping_tool: https://github.com/mapping-commons/sssom-py
subject_id	predicate_id	object_id	object_label	mapping_justification
loinc:LP15172-7	skos:exactMatch	CHEBI:24756	hyoscyamine	sempav:HumanCuration
loinc:LP15173-5	skos:exactMatch	CHEBI:50667	mercaptopurine	sempav:HumanCuration
loinc:LP15174-3	skos:exactMatch	CHEBI:17303	morphine	sempav:HumanCuration
loinc:LP15175-0	skos:exactMatch	CHEBI:7789	orphenadrine	sempav:HumanCuration
loinc:LP15176-8	skos:exactMatch	CHEBI:7865	Oxymorphone	sempav:HumanCuration
loinc:LP15177-6	skos:exactMatch	CHEBI:63617	pergolide	sempav:HumanCuration
loinc:LP15178-4	skos:exactMatch	CHEBI:8049	Phenacemide	sempav:HumanCuration
loinc:LP15180-0	skos:exactMatch	CHEBI:135421	fenalamide	sempav:HumanCuration
loinc:LP15181-8	skos:exactMatch	CHEBI:8249	piroxicam	sempav:HumanCuration
loinc:LP15182-6	skos:exactMatch	CHEBI:61049	tacrolimus (anhydrous)	sempav:HumanCuration
loinc:LP15205-5	skos:exactMatch	CHEBI:209807	cefoxitin	sempav:HumanCuration
loinc:LP15210-5	skos:exactMatch	CHEBI:3504	cefpodoxime	sempav:HumanCuration
loinc:LP15230-3	skos:exactMatch	CHEBI:3507	cefsulodin	sempav:HumanCuration
loinc:LP15242-8	skos:exactMatch	CHEBI:3508	ceftazidime	sempav:HumanCuration
loinc:LP15251-9	skos:exactMatch	CHEBI:16973	11-deoxycorticosterone	sempav:HumanCuration
loinc:LP15252-7	skos:exactMatch	CHEBI:28324	11-deoxycortisol	sempav:HumanCuration
loinc:LP15253-5	skos:exactMatch	CHEBI:553473	ceftizoxime	sempav:HumanCuration
loinc:LP15254-3	skos:exactMatch	CHEBI:22651	ascorbate	sempav:HumanCuration
loinc:LP15256-8	skos:exactMatch	CHEBI:63827	bromosulfophthalein sodium	sempav:HumanCuration
loinc:LP15257-6	skos:exactMatch	CHEBI:22984	calcium atom	sempav:HumanCuration
loinc:LP15260-0	skos:exactMatch	CHEBI:29007	ceftriaxone	sempav:HumanCuration
loinc:LP15261-8	skos:exactMatch	CHEBI:3515	cefuroxime	sempav:HumanCuration
loinc:LP15263-4	skos:exactMatch	CHEBI:28260	galactose	sempav:HumanCuration
loinc:LP15264-2	skos:exactMatch	CHEBI:3534	cephalexin	sempav:HumanCuration
loinc:LP15265-9	skos:exactMatch	CHEBI:2676	amoxicillin	sempav:HumanCuration
loinc:LP15267-5	skos:exactMatch	CHEBI:3537	cefaloridine	sempav:HumanCuration
loinc:LP15269-1	skos:exactMatch	CHEBI:17716	lactose	sempav:HumanCuration
loinc:LP15270-9	skos:exactMatch	CHEBI:3541	Cephalothin	sempav:HumanCuration
loinc:LP15271-7	skos:exactMatch	CHEBI:33569	noradrenaline	sempav:HumanCuration
loinc:LP15274-1	skos:exactMatch	CHEBI:50211	retinol	sempav:HumanCuration
loinc:LP15275-8	skos:exactMatch	CHEBI:17855	triglyceride	sempav:HumanCuration
loinc:LP15277-4	skos:exactMatch	CHEBI:17823	calcitriol	sempav:HumanCuration
loinc:LP15279-0	skos:exactMatch	CHEBI:70958	1-methylhistidine	sempav:HumanCuration
loinc:LP15283-2	skos:exactMatch	CHEBI:16973	11-deoxycorticosterone	sempav:HumanCuration
loinc:LP15285-7	skos:exactMatch	CHEBI:34350	3alpha,11beta-Dihydroxy-5alpha-androstane-17-one	sempav:HumanCuration
loinc:LP15286-5	skos:exactMatch	CHEBI:34350	3alpha,11beta-Dihydroxy-5alpha-androstane-17-one	sempav:HumanCuration
loinc:LP15287-3	skos:exactMatch	CHEBI:34134	11-Ketoandrosterone	sempav:HumanCuration
loinc:LP15288-1	skos:exactMatch	CHEBI:34135	11-Ketoetiocholanolone	sempav:HumanCuration
loinc:LP15293-1	skos:exactMatch	CHEBI:16485	18-hydroxycorticosterone	sempav:HumanCuration
loinc:LP15294-9	skos:exactMatch	CHEBI:19324	2,3-bisphosphoglycerate	sempav:HumanCuration
loinc:LP15296-4	skos:exactMatch	CHEBI:36728	20-hydroxypregn-4-en-3-one	sempav:HumanCuration
loinc:LP15297-2	skos:exactMatch	CHEBI:28818	(24R)-24,25-dihydroxycalciol	sempav:HumanCuration
loinc:LP15301-2	skos:exactMatch	CHEBI:82957	3-hydroxyisovalerate	sempav:HumanCuration
loinc:LP15303-8	skos:exactMatch	CHEBI:70959	3-methylhistidine	sempav:HumanCuration
loinc:LP15304-6	skos:exactMatch	CHEBI:30959	4-pyridoxate	sempav:HumanCuration
loinc:LP15309-5	skos:exactMatch	CHEBI:143289	8-Hydroxyamoxapine	sempav:HumanCuration
loinc:LP15311-1	skos:exactMatch	CHEBI:15343	acetaldehyde	sempav:HumanCuration
loinc:LP15312-9	skos:exactMatch	CHEBI:13705	acetoacetate	sempav:HumanCuration
loinc:LP15313-7	skos:exactMatch	CHEBI:38472	acetonitrile	sempav:HumanCuration
loinc:LP15314-5	skos:exactMatch	CHEBI:15355	acetylcholine	sempav:HumanCuration
loinc:LP15318-6	skos:exactMatch	CHEBI:15414	S-adenosyl-L-methionine	sempav:HumanCuration
loinc:LP15320-2	skos:exactMatch	CHEBI:16708	adenine	sempav:HumanCuration
loinc:LP15321-0	skos:exactMatch	CHEBI:17698	chloramphenicol	sempav:HumanCuration
loinc:LP15325-1	skos:exactMatch	CHEBI:22252	adenosine diphosphate	sempav:HumanCuration
loinc:LP15327-7	skos:exactMatch	CHEBI:17489	3',5'-cyclic AMP	sempav:HumanCuration
loinc:LP15330-1	skos:exactMatch	CHEBI:22267	adipate	sempav:HumanCuration
loinc:LP15331-9	skos:exactMatch	CHEBI:16449	alanine	sempav:HumanCuration
loinc:LP15337-6	skos:exactMatch	CHEBI:27644	chlortetracycline	sempav:HumanCuration
loinc:LP15353-3	skos:exactMatch	CHEBI:86508	alpha-aminobutyrate	sempav:HumanCuration
loinc:LP15354-1	skos:exactMatch	CHEBI:84981	2-aminoadipate(2-)	sempav:HumanCuration
loinc:LP15365-7	skos:exactMatch	CHEBI:16810	2-oxoglutarate(2-)	sempav:HumanCuration
loinc:LP15368-1	skos:exactMatch	CHEBI:135915	thymalfasin	sempav:HumanCuration
loinc:LP15369-9	skos:exactMatch	CHEBI:22470	alpha-tocopherol	sempav:HumanCuration
loinc:LP15380-6	skos:exactMatch	CHEBI:100241	ciprofloxacin	sempav:HumanCuration
loinc:LP15382-2	skos:exactMatch	CHEBI:28938	ammonium	sempav:HumanCuration
loinc:LP15385-5	skos:exactMatch	CHEBI:16330	17beta-hydroxy-5alpha-androstan-3-one	sempav:HumanCuration
loinc:LP15386-3	skos:exactMatch	CHEBI:16032	androsterone	sempav:HumanCuration
loinc:LP15388-9	skos:exactMatch	CHEBI:2718	Angiotensin I	sempav:HumanCuration
loinc:LP15389-7	skos:exactMatch	CHEBI:48432	angiotensin II	sempav:HumanCuration
loinc:LP15390-5	skos:exactMatch	CHEBI:2720	Angiotensinogen	sempav:HumanCuration
loinc:LP15391-3	skos:exactMatch	CHEBI:17296	aniline	sempav:HumanCuration
loinc:LP15393-9	skos:exactMatch	CHEBI:18323	anserine	sempav:HumanCuration
loinc:LP15406-9	skos:exactMatch	CHEBI:3732	clarithromycin	sempav:HumanCuration
loinc:LP15413-5	skos:exactMatch	CHEBI:15852	aquacob(III)alamin	sempav:HumanCuration
loinc:LP15414-3	skos:exactMatch	CHEBI:32395	arachidonate	sempav:HumanCuration
loinc:LP15416-8	skos:exactMatch	CHEBI:29016	arginine	sempav:HumanCuration
loinc:LP15417-6	skos:exactMatch	CHEBI:40891	ARGININOSUCCINATE	sempav:HumanCuration
loinc:LP15421-8	skos:exactMatch	CHEBI:487869	clavulanate	sempav:HumanCuration
loinc:LP15424-2	skos:exactMatch	CHEBI:22653	asparagine	sempav:HumanCuration
loinc:LP15425-9	skos:exactMatch	CHEBI:132943	aspartate	sempav:HumanCuration
loinc:LP15427-5	skos:exactMatch	CHEBI:3745	clindamycin	sempav:HumanCuration
loinc:LP15430-9	skos:exactMatch	CHEBI:16150	benzoate	sempav:HumanCuration
loinc:LP15431-7	skos:exactMatch	CHEBI:16958	beta-alanine	sempav:HumanCuration
loinc:LP15432-5	skos:exactMatch	CHEBI:49096	3-aminoisobutyrate	sempav:HumanCuration
loinc:LP15433-3	skos:exactMatch	CHEBI:10415	beta-endorphin	sempav:HumanCuration
loinc:LP15436-6	skos:exactMatch	CHEBI:37054	3-hydroxybutyrate	sempav:HumanCuration
loinc:LP15438-2	skos:exactMatch	CHEBI:80247	beta-Lipotropin	sempav:HumanCuration
loinc:LP15439-0	skos:exactMatch	CHEBI:80348	beta-Melanotropin	sempav:HumanCuration
loinc:LP15442-4	skos:exactMatch	CHEBI:49566	cloxacillin	sempav:HumanCuration
loinc:LP15444-0	skos:exactMatch	CHEBI:3098	bile acid	sempav:HumanCuration
loinc:LP15446-5	skos:exactMatch	CHEBI:22872	(glucosyluronic acid)bilirubin	sempav:HumanCuration
loinc:LP15448-1	skos:exactMatch	CHEBI:16990	bilirubin IXalpha	sempav:HumanCuration
loinc:LP15449-9	skos:exactMatch	CHEBI:57977	bilirubin(2-)	sempav:HumanCuration
loinc:LP15450-7	skos:exactMatch	CHEBI:15373	biopterin	sempav:HumanCuration
loinc:LP15451-5	skos:exactMatch	CHEBI:15956	biotin	sempav:HumanCuration
loinc:LP15454-9	skos:exactMatch	CHEBI:80332	C-peptide	sempav:HumanCuration
loinc:LP15455-6	skos:exactMatch	CHEBI:17933	calcidiol	sempav:HumanCuration
loinc:LP15456-4	skos:exactMatch	CHEBI:28940	calciol	sempav:HumanCuration
loinc:LP15458-0	skos:exactMatch	CHEBI:39124	calcium ion	sempav:HumanCuration
loinc:LP15472-1	skos:exactMatch	CHEBI:41609	carbonate	sempav:HumanCuration
loinc:LP15474-7	skos:exactMatch	CHEBI:37943	colistin	sempav:HumanCuration
loinc:LP15476-2	skos:exactMatch	CHEBI:15727	carnosine	sempav:HumanCuration
loinc:LP15477-0	skos:exactMatch	CHEBI:23042	carotene	sempav:HumanCuration
loinc:LP15478-8	skos:exactMatch	CHEBI:3463	Catalase	sempav:HumanCuration
loinc:LP15480-4	skos:exactMatch	CHEBI:36234	chenodeoxycholate	sempav:HumanCuration
loinc:LP15481-2	skos:exactMatch	CHEBI:36274	glycochenodeoxycholic acid	sempav:HumanCuration
loinc:LP15483-8	skos:exactMatch	CHEBI:17996	chloride	sempav:HumanCuration
loinc:LP15484-6	skos:exactMatch	CHEBI:31444	cyclacillin	sempav:HumanCuration
loinc:LP15485-3	skos:exactMatch	CHEBI:29747	cholate	sempav:HumanCuration
loinc:LP15486-1	skos:exactMatch	CHEBI:80345	Cholecystokinin-33	sempav:HumanCuration
loinc:LP15487-9	skos:exactMatch	CHEBI:23196	cholestanol	sempav:HumanCuration
loinc:LP15488-7	skos:exactMatch	CHEBI:17002	cholesteryl ester	sempav:HumanCuration
loinc:LP15489-5	skos:exactMatch	CHEBI:47775	high-density lipoprotein cholesterol	sempav:HumanCuration
loinc:LP15490-3	skos:exactMatch	CHEBI:132933	intermediate-density lipoprotein	sempav:HumanCuration
loinc:LP15491-1	skos:exactMatch	CHEBI:47774	low-density lipoprotein cholesterol	sempav:HumanCuration
loinc:LP15492-9	skos:exactMatch	CHEBI:47773	very-low-density lipoprotein cholesterol	sempav:HumanCuration
loinc:LP15493-7	skos:exactMatch	CHEBI:16113	cholesterol	sempav:HumanCuration
loinc:LP15496-0	skos:exactMatch	CHEBI:17687	glycocholic acid	sempav:HumanCuration
loinc:LP15498-6	skos:exactMatch	CHEBI:81588	Placental lactogen	sempav:HumanCuration
loinc:LP15501-7	skos:exactMatch	CHEBI:23503	4-amino-1,2-oxazolidin-3-one	sempav:HumanCuration
loinc:LP15503-3	skos:exactMatch	CHEBI:9607	Tiron	sempav:HumanCuration
loinc:LP15504-1	skos:exactMatch	CHEBI:18211	citrulline	sempav:HumanCuration
loinc:LP15505-8	skos:exactMatch	CHEBI:23334	cobalamins	sempav:HumanCuration
loinc:LP15506-6	skos:exactMatch	CHEBI:3823	Collagenase	sempav:HumanCuration
loinc:LP15508-2	skos:exactMatch	CHEBI:16827	corticosterone	sempav:HumanCuration
loinc:LP15509-0	skos:exactMatch	CHEBI:16919	creatine	sempav:HumanCuration
loinc:LP15519-9	skos:exactMatch	CHEBI:17755	cystathionine	sempav:HumanCuration
loinc:LP15521-5	skos:exactMatch	CHEBI:15356	cysteine	sempav:HumanCuration
loinc:LP15527-2	skos:exactMatch	CHEBI:16814	dehydroepiandrosterone sulfate	sempav:HumanCuration
loinc:LP15528-0	skos:exactMatch	CHEBI:28689	dehydroepiandrosterone	sempav:HumanCuration
loinc:LP15529-8	skos:exactMatch	CHEBI:28689	dehydroepiandrosterone	sempav:HumanCuration
loinc:LP15530-6	skos:exactMatch	CHEBI:23614	deoxycholate	sempav:HumanCuration
loinc:LP15531-4	skos:exactMatch	CHEBI:27471	glycodeoxycholic acid	sempav:HumanCuration
loinc:LP15532-2	skos:exactMatch	CHEBI:18376	dermatan sulfate	sempav:HumanCuration
loinc:LP15533-0	skos:exactMatch	CHEBI:23658	diacetate	sempav:HumanCuration
loinc:LP15534-8	skos:exactMatch	CHEBI:35692	dicarboxylic acid	sempav:HumanCuration
loinc:LP15535-5	skos:exactMatch	CHEBI:35702	diethyl ether	sempav:HumanCuration
loinc:LP15536-3	skos:exactMatch	CHEBI:15633	dihydrofolic acid	sempav:HumanCuration
loinc:LP15540-5	skos:exactMatch	CHEBI:94613	5,5-dimethyloxazolidine-2,4-dione	sempav:HumanCuration
loinc:LP15541-3	skos:exactMatch	CHEBI:51396	dinitrobenzene	sempav:HumanCuration
loinc:LP15542-1	skos:exactMatch	CHEBI:72999	1,2-dihexadecanoyl-sn-glycero-3-phosphocholine	sempav:HumanCuration
loinc:LP15543-9	skos:exactMatch	CHEBI:18243	dopamine	sempav:HumanCuration
loinc:LP15551-2	skos:exactMatch	CHEBI:541975	epiandrosterone	sempav:HumanCuration
loinc:LP15552-0	skos:exactMatch	CHEBI:42534	epitestosterone	sempav:HumanCuration
loinc:LP15553-8	skos:exactMatch	CHEBI:28934	vitamin D2	sempav:HumanCuration
loinc:LP15554-6	skos:exactMatch	CHEBI:81579	Erythropoietin	sempav:HumanCuration
loinc:LP15556-1	skos:exactMatch	CHEBI:23965	estradiol	sempav:HumanCuration
loinc:LP15557-9	skos:exactMatch	CHEBI:27974	estriol	sempav:HumanCuration
loinc:LP15558-7	skos:exactMatch	CHEBI:27974	estriol	sempav:HumanCuration
loinc:LP15559-5	skos:exactMatch	CHEBI:27974	estriol	sempav:HumanCuration
loinc:LP15560-3	skos:exactMatch	CHEBI:17263	estrone	sempav:HumanCuration
loinc:LP15561-1	skos:exactMatch	CHEBI:17263	estrone	sempav:HumanCuration
loinc:LP15562-9	skos:exactMatch	CHEBI:16000	ethanolamine	sempav:HumanCuration
loinc:LP15563-7	skos:exactMatch	CHEBI:132938	ethylmalonate	sempav:HumanCuration
loinc:LP15564-5	skos:exactMatch	CHEBI:89524	epietiocholanolone	sempav:HumanCuration
loinc:LP15566-0	skos:exactMatch	CHEBI:35748	fatty acid ester	sempav:HumanCuration
loinc:LP15568-6	skos:exactMatch	CHEBI:82594	Ferritin	sempav:HumanCuration
loinc:LP15572-8	skos:exactMatch	CHEBI:157175	enoxacin	sempav:HumanCuration
loinc:LP15573-6	skos:exactMatch	CHEBI:5058	Fibronectin	sempav:HumanCuration
loinc:LP15574-4	skos:exactMatch	CHEBI:24040	flavin adenine dinucleotide	sempav:HumanCuration
loinc:LP15575-1	skos:exactMatch	CHEBI:67011	folates	sempav:HumanCuration
loinc:LP15576-9	skos:exactMatch	CHEBI:15740	formate	sempav:HumanCuration
loinc:LP15578-5	skos:exactMatch	CHEBI:24103	fructosamine	sempav:HumanCuration
loinc:LP15581-9	skos:exactMatch	CHEBI:2682	amphotericin B	sempav:HumanCuration
loinc:LP15583-5	skos:exactMatch	CHEBI:24123	fumarate	sempav:HumanCuration
loinc:LP15584-3	skos:exactMatch	CHEBI:18034	4-fumarylacetoacetate(2-)	sempav:HumanCuration
loinc:LP15586-8	skos:exactMatch	CHEBI:37480	D-galactopyranose 1-phosphate	sempav:HumanCuration
loinc:LP15588-4	skos:exactMatch	CHEBI:30566	gamma-aminobutyrate	sempav:HumanCuration
loinc:LP15592-6	skos:exactMatch	CHEBI:80165	Glucose-dependent insulinotropic peptide	sempav:HumanCuration
loinc:LP15593-4	skos:exactMatch	CHEBI:80328	Gastrin-releasing peptide	sempav:HumanCuration
loinc:LP15594-2	skos:exactMatch	CHEBI:75437	gastrin-34	sempav:HumanCuration
loinc:LP15595-9	skos:exactMatch	CHEBI:75441	gastrin-17	sempav:HumanCuration
loinc:LP15596-7	skos:exactMatch	CHEBI:75451	gastrin-14	sempav:HumanCuration
loinc:LP15603-1	skos:exactMatch	CHEBI:102484	sulfisoxazole	sempav:HumanCuration
loinc:LP15605-6	skos:exactMatch	CHEBI:18237	glutamic acid	sempav:HumanCuration
loinc:LP15609-8	skos:exactMatch	CHEBI:28300	glutamine	sempav:HumanCuration
loinc:LP15617-1	skos:exactMatch	CHEBI:16856	glutathione	sempav:HumanCuration
loinc:LP15618-9	skos:exactMatch	CHEBI:33871	glycerate	sempav:HumanCuration
loinc:LP15619-7	skos:exactMatch	CHEBI:17754	glycerol	sempav:HumanCuration
loinc:LP15620-5	skos:exactMatch	CHEBI:15428	glycine	sempav:HumanCuration
loinc:LP15621-3	skos:exactMatch	CHEBI:5471	Glycogen synthase	sempav:HumanCuration
loinc:LP15622-1	skos:exactMatch	CHEBI:29805	glycolate	sempav:HumanCuration
loinc:LP15623-9	skos:exactMatch	CHEBI:17089	glycoprotein	sempav:HumanCuration
loinc:LP15624-7	skos:exactMatch	CHEBI:18085	glycosaminoglycan	sempav:HumanCuration
loinc:LP15625-4	skos:exactMatch	CHEBI:4877	ethambutol	sempav:HumanCuration
loinc:LP15629-6	skos:exactMatch	CHEBI:28815	heparan sulfate	sempav:HumanCuration
loinc:LP15630-4	skos:exactMatch	CHEBI:5693	hexachlorophene	sempav:HumanCuration
loinc:LP15634-6	skos:exactMatch	CHEBI:140410	2-iodohippurate	sempav:HumanCuration
loinc:LP15635-3	skos:exactMatch	CHEBI:132966	hippurate	sempav:HumanCuration
loinc:LP15636-1	skos:exactMatch	CHEBI:18295	histamine	sempav:HumanCuration
loinc:LP15637-9	skos:exactMatch	CHEBI:27570	histidine	sempav:HumanCuration
loinc:LP15639-5	skos:exactMatch	CHEBI:28050	homocarnosine	sempav:HumanCuration
loinc:LP15640-3	skos:exactMatch	CHEBI:17443	L-homocitrulline	sempav:HumanCuration
loinc:LP15641-1	skos:exactMatch	CHEBI:17485	homocystine	sempav:HumanCuration
loinc:LP15642-9	skos:exactMatch	CHEBI:16169	homogentisate	sempav:HumanCuration
loinc:LP15644-5	skos:exactMatch	CHEBI:16136	hydrogen sulfide	sempav:HumanCuration
loinc:LP15646-0	skos:exactMatch	CHEBI:5098	flucloxacillin	sempav:HumanCuration
loinc:LP15647-8	skos:exactMatch	CHEBI:27786	hydroxocobalamin	sempav:HumanCuration
loinc:LP15648-6	skos:exactMatch	CHEBI:86498	hydroxylysine	sempav:HumanCuration
loinc:LP15650-2	skos:exactMatch	CHEBI:24741	hydroxyproline	sempav:HumanCuration
loinc:LP15651-0	skos:exactMatch	CHEBI:17368	hypoxanthine	sempav:HumanCuration
loinc:LP15662-7	skos:exactMatch	CHEBI:16700	indican	sempav:HumanCuration
loinc:LP15663-5	skos:exactMatch	CHEBI:50395	indolamine	sempav:HumanCuration
loinc:LP15664-3	skos:exactMatch	CHEBI:35581	indole	sempav:HumanCuration
loinc:LP15666-8	skos:exactMatch	CHEBI:17596	inosine	sempav:HumanCuration
loinc:LP15669-2	skos:exactMatch	CHEBI:80343	Insulin-like growth factor I	sempav:HumanCuration
loinc:LP15670-0	skos:exactMatch	CHEBI:80344	Insulin-like growth factor II	sempav:HumanCuration
loinc:LP15675-9	skos:exactMatch	CHEBI:15443	inulin	sempav:HumanCuration
loinc:LP15677-5	skos:exactMatch	CHEBI:18248	iron atom	sempav:HumanCuration
loinc:LP15680-9	skos:exactMatch	CHEBI:5975	iron chelate	sempav:HumanCuration
loinc:LP15682-5	skos:exactMatch	CHEBI:24898	isoleucine	sempav:HumanCuration
loinc:LP15683-3	skos:exactMatch	CHEBI:73693	ketone body	sempav:HumanCuration
loinc:LP15684-1	skos:exactMatch	CHEBI:58454	kynurenate	sempav:HumanCuration
loinc:LP15686-6	skos:exactMatch	CHEBI:24996	lactate	sempav:HumanCuration
loinc:LP15693-2	skos:exactMatch	CHEBI:15361	pyruvate	sempav:HumanCuration
loinc:LP15697-3	skos:exactMatch	CHEBI:61995	lecithin	sempav:HumanCuration
loinc:LP15698-1	skos:exactMatch	CHEBI:64583	sphingomyelin	sempav:HumanCuration
loinc:LP15699-9	skos:exactMatch	CHEBI:25017	leucine	sempav:HumanCuration
loinc:LP15702-1	skos:exactMatch	CHEBI:30245	linoleate	sempav:HumanCuration
loinc:LP15704-7	skos:exactMatch	CHEBI:16247	phospholipid	sempav:HumanCuration
loinc:LP15705-4	skos:exactMatch	CHEBI:18059	lipid	sempav:HumanCuration
loinc:LP15708-8	skos:exactMatch	CHEBI:39025	high-density lipoprotein	sempav:HumanCuration
loinc:LP15709-6	skos:exactMatch	CHEBI:39026	low-density lipoprotein	sempav:HumanCuration
loinc:LP15710-4	skos:exactMatch	CHEBI:39027	very-low-density lipoprotein	sempav:HumanCuration
loinc:LP15711-2	skos:exactMatch	CHEBI:6495	lipoprotein	sempav:HumanCuration
loinc:LP15712-0	skos:exactMatch	CHEBI:29744	lithocholate	sempav:HumanCuration
loinc:LP157147-2	skos:exactMatch	CHEBI:7563	N-nicotinoylglycine	sempav:HumanCuration
loinc:LP15716-1	skos:exactMatch	CHEBI:25094	lysine	sempav:HumanCuration
loinc:LP15721-1	skos:exactMatch	CHEBI:25131	malonate	sempav:HumanCuration
loinc:LP15722-9	skos:exactMatch	CHEBI:29864	mannitol	sempav:HumanCuration
loinc:LP15724-5	skos:exactMatch	CHEBI:89634	Melanin	sempav:HumanCuration
loinc:LP15726-0	skos:exactMatch	CHEBI:16183	methane	sempav:HumanCuration
loinc:LP15729-4	skos:exactMatch	CHEBI:17423	methemoglobin	sempav:HumanCuration
loinc:LP15730-2	skos:exactMatch	CHEBI:16811	methionine	sempav:HumanCuration
loinc:LP157318-9	skos:exactMatch	CHEBI:72289	elvitegravir	sempav:HumanCuration
loinc:LP15732-8	skos:exactMatch	CHEBI:132097	methoxyacetate	sempav:HumanCuration
loinc:LP157335-3	skos:exactMatch	CHEBI:30566	gamma-aminobutyrate	sempav:HumanCuration
loinc:LP15735-1	skos:exactMatch	CHEBI:25318	methylmalonate	sempav:HumanCuration
loinc:LP15737-7	skos:exactMatch	CHEBI:27436	methyltestosterone	sempav:HumanCuration
loinc:LP15738-5	skos:exactMatch	CHEBI:51137	mianserin	sempav:HumanCuration
loinc:LP15741-9	skos:exactMatch	CHEBI:465284	ganciclovir	sempav:HumanCuration
loinc:LP15745-0	skos:exactMatch	CHEBI:7542	neurotensin	sempav:HumanCuration
loinc:LP15746-8	skos:exactMatch	CHEBI:25555	nitrogen atom	sempav:HumanCuration
loinc:LP15747-6	skos:exactMatch	CHEBI:17833	gentamycin	sempav:HumanCuration
loinc:LP15749-2	skos:exactMatch	CHEBI:89951	Normetanephrine	sempav:HumanCuration
loinc:LP15750-0	skos:exactMatch	CHEBI:17134	octopamine	sempav:HumanCuration
loinc:LP15751-8	skos:exactMatch	CHEBI:30823	oleate	sempav:HumanCuration
loinc:LP15752-6	skos:exactMatch	CHEBI:36683	organochlorine compound	sempav:HumanCuration
loinc:LP15753-4	skos:exactMatch	CHEBI:18257	ornithine	sempav:HumanCuration
loinc:LP157542-4	skos:exactMatch	CHEBI:27035	trans,trans-muconate	sempav:HumanCuration
loinc:LP157546-5	skos:exactMatch	CHEBI:72296	apixaban	sempav:HumanCuration
loinc:LP15756-7	skos:exactMatch	CHEBI:30839	orotate	sempav:HumanCuration
loinc:LP15761-7	skos:exactMatch	CHEBI:132952	oxalate	sempav:HumanCuration
loinc:LP15762-5	skos:exactMatch	CHEBI:28971	ampicillin	sempav:HumanCuration
loinc:LP15766-6	skos:exactMatch	CHEBI:7861	oxyhemoglobin	sempav:HumanCuration
loinc:LP15767-4	skos:exactMatch	CHEBI:7872	oxytocin	sempav:HumanCuration
loinc:LP15768-2	skos:exactMatch	CHEBI:7896	hexadecanoate	sempav:HumanCuration
loinc:LP157686-9	skos:exactMatch	CHEBI:6956	Mitragynine	sempav:HumanCuration
loinc:LP15769-0	skos:exactMatch	CHEBI:7901	Palmitoylphosphatidylcholine	sempav:HumanCuration
loinc:LP15770-8	skos:exactMatch	CHEBI:80329	Pancreatic polypeptide	sempav:HumanCuration
loinc:LP157711-5	skos:exactMatch	CHEBI:35475	non-steroidal anti-inflammatory drug	sempav:HumanCuration
loinc:LP15771-6	skos:exactMatch	CHEBI:16454	pantothenate	sempav:HumanCuration
loinc:LP15772-4	skos:exactMatch	CHEBI:64703	p-aminohippurate	sempav:HumanCuration
loinc:LP157730-5	skos:exactMatch	CHEBI:63635	valganciclovir	sempav:HumanCuration
loinc:LP15773-2	skos:exactMatch	CHEBI:68552	p-methylhippuric acid	sempav:HumanCuration
loinc:LP15774-0	skos:exactMatch	CHEBI:16836	4-nitrophenol	sempav:HumanCuration
loinc:LP15775-7	skos:exactMatch	CHEBI:27928	parathion	sempav:HumanCuration
loinc:LP15776-5	skos:exactMatch	CHEBI:80274	Parathyroid hormone-related peptide (1-36)	sempav:HumanCuration
loinc:LP15781-5	skos:exactMatch	CHEBI:25901	pentose	sempav:HumanCuration
loinc:LP15788-0	skos:exactMatch	CHEBI:15882	phenol	sempav:HumanCuration
loinc:LP15789-8	skos:exactMatch	CHEBI:33853	phenols	sempav:HumanCuration
loinc:LP15790-6	skos:exactMatch	CHEBI:31991	phenol red	sempav:HumanCuration
loinc:LP15792-2	skos:exactMatch	CHEBI:28044	phenylalanine	sempav:HumanCuration
loinc:LP15793-0	skos:exactMatch	CHEBI:18186	tyrosine	sempav:HumanCuration
loinc:LP15794-8	skos:exactMatch	CHEBI:26008	phenylpyruvate	sempav:HumanCuration
loinc:LP15795-5	skos:exactMatch	CHEBI:471744	imipenem	sempav:HumanCuration
loinc:LP15796-3	skos:exactMatch	CHEBI:64482	phosphatidylcholine	sempav:HumanCuration
loinc:LP15798-9	skos:exactMatch	CHEBI:17517	phosphatidylglycerol	sempav:HumanCuration
loinc:LP15799-7	skos:exactMatch	CHEBI:28874	phosphatidylinositol	sempav:HumanCuration
loinc:LP15807-8	skos:exactMatch	CHEBI:37257	phytanate	sempav:HumanCuration
loinc:LP158084-6	skos:exactMatch	CHEBI:29133	dextrorphan	sempav:HumanCuration
loinc:LP15808-6	skos:exactMatch	CHEBI:36110	pipecolate	sempav:HumanCuration
loinc:LP15812-8	skos:exactMatch	CHEBI:5880	Imipenem-cilastatin	sempav:HumanCuration
